"Itera̤̣o","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10"
"0","0.4","0.7","0.3","0.9","0.5","0.2","0.4","0.8","0.2","0.7"
"1","0.4","0.7","0.3","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"2","0.4","0.7","0.4","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"3","0.4","0.7","0.5","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"4","0.4","0.7","0.6","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"5","0.4","0.7","0.70000005","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"6","0.4","0.7","0.8000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"7","0.4","0.7","0.9000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"8","0.4","0.7","1.0000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"9","0.4","0.7","1.0000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"10","0.4","0.7","1.0000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"11","0.4","0.7","1.0000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"12","0.4","0.7","1.0000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"13","0.4","0.7","1.0000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"14","0.4","0.7","1.0000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"15","0.4","0.7","1.0000001","1.0","0.6","0.2","0.4","0.8","0.2","0.7"
"16","0.4","0.7","1.0000001","1.0","0.6","0.1","0.4","0.8","0.2","0.7"
"17","0.4","0.7","1.0000001","1.0","0.6","0.1","0.4","0.8","0.2","0.7"
"18","0.4","0.7","1.0000001","1.0","0.5","0.1","0.4","0.8","0.2","0.7"
"19","0.4","0.7","1.0000001","1.0","0.4","0.1","0.4","0.8","0.2","0.7"
"20","0.4","0.7","1.0000001","1.0","0.3","0.1","0.4","0.8","0.2","0.7"
"21","0.4","0.7","1.0000001","1.0","0.3","0.1","0.4","0.8","0.2","0.7"
"22","0.4","0.7","1.0000001","1.0","0.3","0.1","0.4","0.8","0.2","0.7"
"23","0.4","0.7","1.0000001","1.0","0.3","0.1","0.4","0.8","0.2","0.7"
"24","0.4","0.7","1.0000001","0.9","0.3","0.2","0.4","0.8","0.2","0.7"
"25","0.4","0.7","1.0000001","0.79999995","0.3","0.2","0.4","0.8","0.2","0.7"
"26","0.4","0.7","1.0000001","0.79999995","0.3","0.2","0.4","0.8","0.2","0.7"
"27","0.4","0.7","1.0000001","0.6999999","0.3","0.2","0.4","0.8","0.2","0.7"
"28","0.4","0.7","1.0000001","0.6999999","0.3","0.2","0.4","0.8","0.2","0.7"
"29","0.4","0.7","1.0000001","0.6999999","0.3","0.2","0.4","0.8","0.2","0.7"
"30","0.4","0.7","1.0000001","0.6999999","0.3","0.2","0.4","0.8","0.2","0.7"
"31","0.4","0.59999996","1.0000001","0.6999999","0.3","0.2","0.3","0.8","0.2","0.7"
"32","0.4","0.39999998","1.0000001","0.6999999","0.3","0.2","0.20000002","0.8","0.2","0.7"
"33","0.4","0.09999999","1.0000001","0.5999999","0.3","0.2","0.10000002","0.8","0.2","0.7"
"34","0.4","-1.3411045E-8","1.0000001","0.5999999","0.20000002","0.2","0.10000002","0.8","0.2","0.7"
"35","0.4","-1.3411045E-8","1.0000001","0.5999999","0.20000002","0.2","0.10000002","0.8","0.2","0.7"
"36","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","0.10000002","0.8","0.2","0.7"
"37","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","0.10000002","0.8","0.2","0.7"
"38","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","0.10000002","0.8","0.2","0.7"
"39","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","0.10000002","0.8","0.2","0.7"
"40","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","0.10000002","0.8","0.2","0.7"
"41","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","1.6391278E-8","0.8","0.2","0.7"
"42","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","-0.09999999","0.8","0.2","0.7"
"43","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","-0.09999999","0.8","0.2","0.7"
"44","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","-0.09999999","0.8","0.2","0.7"
"45","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","-0.09999999","0.8","0.2","0.7"
"46","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","-0.09999999","0.8","0.2","0.7"
"47","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","-0.09999999","0.8","0.2","0.7"
"48","0.4","-1.3411045E-8","1.0000001","0.5999999","0.10000002","0.2","-0.09999999","0.8","0.2","0.7"
"49","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"50","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"51","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"52","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"53","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"54","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"55","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"56","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"57","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"58","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"59","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"60","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"61","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"62","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"63","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"64","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"65","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"66","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"67","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"68","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"69","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"70","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"71","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"72","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"73","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"74","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"75","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"76","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"77","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"78","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"79","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"80","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"81","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"82","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"83","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"84","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"85","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"86","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"87","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"88","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"89","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"90","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"91","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"92","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"93","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"94","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"95","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"96","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"97","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"98","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"99","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"100","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"101","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"102","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"103","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"104","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"105","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"106","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"107","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"108","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"109","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"110","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"111","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"112","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"113","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"114","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"115","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"116","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"117","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"118","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"119","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
"120","0.4","-1.3411045E-8","1.0000001","0.5999999","1.6391278E-8","0.2","-0.09999999","0.8","0.2","0.7"
